time,District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),red,green,blue,rededge1,rededge2,rededge3,nir,swir
2022-04-15,Chau_Phu,10.476738,105.227333,SA,T,15-07-2022,4.0,6000,2217.0906,2267.4783,2386.6426,2371.5017,2198.364,2216.2131,2190.2524,2517.198
2022-04-10,Chau_Phu,10.476738,105.227333,SA,T,15-07-2022,4.0,6000,2264.4443,2380.5833,2483.0278,2475.9443,2429.7222,2512.111,2414.5,1806.6111
2022-04-05,Chau_Phu,10.476738,105.227333,SA,T,15-07-2022,4.0,6000,1798.1693,1691.1631,1550.4164,2042.5188,2136.379,2253.444,2197.8396,1651.3218
2022-03-31,Chau_Phu,10.476738,105.227333,SA,T,15-07-2022,4.0,6000,,,,,,,,
2022-03-26,Chau_Phu,10.476738,105.227333,SA,T,15-07-2022,4.0,6000,1780.628,1587.5201,1453.879,2028.9899,2126.8872,2255.2742,2292.2358,2454.2278
2022-03-21,Chau_Phu,10.476738,105.227333,SA,T,15-07-2022,4.0,6000,2123.2366,2336.7297,1898.1566,3147.2456,4359.9546,4979.7188,4837.6475,3361.2888
2022-03-16,Chau_Phu,10.476738,105.227333,SA,T,15-07-2022,4.0,6000,,,,,,,,
2022-07-14,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,1963.519,2087.1614,1807.1897,2589.845,3502.4724,3953.5657,3872.5642,2503.574
2022-07-09,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,1971.8772,2181.114,2110.7456,2364.5264,3169.8071,3741.6843,3722.0,2445.4036
2022-07-04,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,,,,,,,,
2022-06-29,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,,,,,,,,
2022-06-24,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,,,,,,,,
2022-06-19,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,1517.6888,1813.5519,1568.0293,2211.2678,4138.6367,5374.5254,5274.047,2744.3718
2022-06-14,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,,,,,,,,
2022-06-09,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,1410.8036,1587.8379,1376.659,1891.1497,3574.3953,4666.4004,4573.612,2732.7302
2022-06-04,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,1365.943,1615.8358,1368.8794,1947.415,3962.9224,5062.146,4936.093,2819.7036
2022-05-30,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,,,,,,,,
2022-05-25,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,1355.0251,1586.6184,1253.6737,1978.1677,3904.896,4798.0728,4654.8164,2940.761
2022-05-20,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,1283.7145,1566.436,1270.4133,1927.9595,3888.6953,4884.587,4667.833,2990.9636
2022-05-15,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,1671.6442,1871.8971,1607.3118,2233.141,3716.8823,4322.4824,3992.159,3002.2705
2022-05-10,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,,,,,,,,
2022-04-30,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,,,,,,,,
2022-04-25,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,1862.0004,1965.9056,1760.419,2321.8518,2682.3677,2821.885,2713.0334,2258.5977
2022-04-20,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,,,,,,,,
2022-04-15,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,2476.7,2577.6,2660.35,2689.9,2925.2,3072.75,3004.25,2078.15
2022-04-10,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,2327.5,2364.7131,2405.3645,2517.3887,2486.1138,2579.6997,2451.8306,1742.052
2022-04-05,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,1950.2156,1821.8323,1611.0231,2295.714,2573.8044,2737.5137,2661.1846,2130.5813
2022-03-31,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,,,,,,,,
2022-03-26,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,2466.5322,2278.59,1822.5323,3300.2605,4179.43,4580.835,4637.033,4244.667
2022-03-21,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,2049.388,2260.7097,1835.615,3028.8496,4335.6104,4973.328,4803.0503,3233.9062
2022-03-16,Chau_Phu,10.492098,105.216926,SA,T,15-07-2022,3.0,5500,,,,,,,,
2022-07-14,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,1667.0,1934.3334,2067.5,2137.6667,2943.0,3347.3333,3628.6667,2060.0
2022-07-09,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,1813.145,2055.996,1777.9762,2573.4304,4056.401,4895.612,4787.643,2754.0364
2022-07-04,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,,,,,,,,
2022-06-29,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,,,,,,,,
2022-06-24,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,,,,,,,,
2022-06-19,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,1527.8774,1793.2826,1642.4263,2090.542,3898.5786,5048.1396,4933.6006,2700.1338
2022-06-14,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,,,,,,,,
2022-06-09,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,1381.813,1560.9504,1343.2026,1866.886,3436.65,4376.1875,4282.9087,2651.6094
2022-06-04,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,1358.5515,1617.058,1346.2435,1967.9597,3737.7864,4551.495,4430.774,2650.526
2022-05-30,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,,,,,,,,
2022-05-25,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,1378.7573,1656.9341,1275.2788,2082.5286,3914.5977,4622.437,4480.547,2950.6091
2022-05-20,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,1307.9055,1679.7354,1300.6046,2091.9207,4124.026,5005.8677,4771.873,3226.3843
2022-05-15,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,1552.4174,1899.1947,1567.0159,2273.4111,3966.3364,4482.151,4272.957,3177.75
2022-05-10,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,,,,,,,,
2022-04-30,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,,,,,,,,
2022-04-25,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,1953.5382,1978.0226,1804.9775,2328.709,2540.9834,2665.6287,2602.907,2730.3215
2022-04-20,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,,,,,,,,
2022-04-15,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,2385.8206,2531.2693,2671.077,2523.3142,2512.923,2592.955,2498.6602,1703.6827
2022-04-10,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,2337.3206,2325.9597,2314.717,2593.01,2714.4268,2898.7444,2816.3428,2501.7004
2022-04-05,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,1934.9131,1798.7096,1601.8313,2269.9377,2560.289,2738.4087,2684.928,2444.7424
2022-03-31,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,,,,,,,,
2022-03-26,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,,,,,,,,
2022-03-21,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,2140.9717,2366.5874,2079.474,2925.6003,4020.648,4608.6304,4395.398,3038.613
2022-03-16,Chau_Phu,10.485917,105.210104,SA,T,15-07-2022,5.0,6000,,,,,,,,
2022-07-14,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,1670.0165,1788.4655,1598.5477,2160.4731,2969.5137,3353.4705,3273.8464,2085.889
2022-07-09,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,1558.0,1852.0,1603.75,2171.0,3526.0,4279.0,4625.0,2341.0
2022-07-04,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,,,,,,,,
2022-06-29,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,,,,,,,,
2022-06-24,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,,,,,,,,
2022-06-19,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,1701.4814,1964.437,1795.2926,2238.163,3808.015,4778.1445,4567.779,2185.9468
2022-06-14,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,,,,,,,,
2022-06-09,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,1361.1002,1557.4337,1337.3021,1852.3977,3497.173,4480.507,4378.6943,2634.0442
2022-06-04,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,1357.3588,1623.6061,1366.841,1947.945,3703.5579,4509.75,4381.206,2608.8015
2022-05-30,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,,,,,,,,
2022-05-25,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,1398.4478,1668.3368,1302.3865,2074.4038,3896.423,4628.103,4488.049,2957.2083
2022-05-20,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,1313.6864,1665.24,1288.9275,2067.997,3990.267,4817.4424,4600.589,3166.6045
2022-05-15,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,1344.5829,1687.1183,1330.2822,2069.586,3822.5325,4360.006,4191.8306,3026.6636
2022-05-10,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,,,,,,,,
2022-04-30,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,,,,,,,,
2022-04-25,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,1749.4807,2038.1923,1817.8462,2300.4807,2766.577,2878.1924,2733.9614,2046.5962
2022-04-20,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,,,,,,,,
2022-04-15,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,2457.0496,2431.618,2436.0703,2655.4365,2468.311,2525.5896,2444.582,1830.349
2022-04-10,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,2259.9968,2262.9414,2260.0276,2488.0332,2518.0173,2650.2466,2554.3428,2151.0151
2022-04-05,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,2010.7996,1834.3583,1612.0598,2374.46,2593.3628,2757.7356,2703.015,2367.373
2022-03-31,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,,,,,,,,
2022-03-26,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,2215.8909,2278.339,1730.482,3280.3413,4246.077,4635.611,4655.5327,3678.238
2022-03-21,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,2191.4368,2435.3909,1990.3678,3328.2415,4702.6553,5409.9883,5347.0347,3384.5518
2022-03-16,Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,,,,,,,,
2022-07-14,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,,,,,,,,
2022-07-09,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,,,,,,,,
2022-07-04,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,,,,,,,,
2022-06-29,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,,,,,,,,
2022-06-24,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,1543.9142,1763.5272,1519.0382,2093.3008,3541.7593,4176.8013,4072.051,2399.5964
2022-06-19,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,1620.9946,1898.9729,1647.1931,2253.3792,4074.8115,5135.8955,5047.7866,2674.3032
2022-06-14,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,,,,,,,,
2022-06-09,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,1386.0289,1568.1532,1376.9335,1823.6127,3438.0,4380.306,4304.4277,2609.1099
2022-06-04,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,1420.2855,1623.732,1374.8928,1934.3231,3612.6172,4390.5986,4278.575,2625.9202
2022-05-30,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,,,,,,,,
2022-05-25,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,1432.9976,1652.0305,1332.3684,2005.9705,3718.5027,4424.8745,4306.0537,2830.04
2022-05-20,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,,,,,,,,
2022-05-15,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,1454.3445,1736.7437,1425.6984,2092.6897,3684.1348,4213.4033,4066.456,2920.5908
2022-05-10,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,,,,,,,,
2022-04-30,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,,,,,,,,
2022-04-25,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,1923.4097,2167.97,2076.0889,2351.7117,3162.7654,3405.1304,3253.921,2738.1091
2022-04-20,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,1977.6144,2055.6494,1974.8062,2261.0884,2530.7263,2694.488,2600.1704,2307.8025
2022-04-15,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,2362.87,2400.8342,2450.005,2510.0835,2446.3718,2492.0667,2394.0847,1789.9309
2022-04-10,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,2288.8745,2292.2205,2248.1992,2549.464,2701.5132,2868.6873,2780.811,2395.2178
2022-04-05,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,1960.7042,1835.0505,1648.9849,2261.521,2526.0022,2683.0286,2628.2158,2373.2317
2022-03-31,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,2368.7915,2271.1838,2075.5278,2771.4248,3115.0776,3412.8506,3331.591,2915.2642
2022-03-26,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,2248.8188,2197.8477,1883.0873,2921.0603,3724.1584,4079.1143,4105.027,3582.8157
2022-03-21,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,,,,,,,,
2022-03-16,Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,,,,,,,,
2022-07-09,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,1571.0308,1826.106,1569.2142,2221.9778,3756.1602,4680.6377,4558.1133,2610.2366
2022-07-04,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,,,,,,,,
2022-06-29,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,,,,,,,,
2022-06-24,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,1598.7045,1824.4548,1626.5726,2133.7222,3900.7573,4836.72,4683.9478,2922.4907
2022-06-19,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,1407.0333,1649.6681,1413.8276,1994.2675,3885.0417,5059.937,4946.237,2832.2422
2022-06-14,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,1978.9368,2256.3545,2055.3735,2616.0,4640.7656,5712.5254,5490.943,3385.1519
2022-06-09,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,1394.4446,1626.6102,1359.8949,1954.9226,3732.3718,4704.0576,4573.252,2775.536
2022-06-04,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,1346.2236,1640.1046,1320.519,2006.5311,3989.3462,4849.4917,4717.267,2871.1729
2022-05-30,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,,,,,,,,
2022-05-25,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,1440.3705,1713.5555,1345.8076,2101.3557,3806.6882,4434.0938,4271.2847,2916.5027
2022-05-20,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,1882.4182,2127.2573,1820.842,2483.7305,3798.5798,4424.334,4072.6624,3163.5413
2022-05-15,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,1626.2742,1860.4323,1548.9323,2250.556,3219.146,3497.2026,3347.2578,2448.7527
2022-05-10,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,,,,,,,,
2022-04-30,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,,,,,,,,
2022-04-25,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,2168.7693,2154.7693,2081.2307,2314.5386,2159.7693,2204.7693,1982.0769,1559.3846
2022-04-20,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,2450.5613,2340.0857,2251.6626,2603.2273,2415.395,2517.6433,2352.2395,1538.6259
2022-04-15,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,2464.736,2392.4824,2393.842,2720.3638,2691.5593,2783.8564,2732.682,2233.3804
2022-04-10,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,2350.9734,2266.916,2207.1294,2647.2844,2854.6562,3059.1658,3021.8994,3196.2222
2022-04-05,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,2384.0046,2233.7976,1860.8462,3123.7458,3716.9778,4016.9314,3977.8098,3937.4175
2022-03-31,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,,,,,,,,
2022-03-26,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,1721.1865,1914.5016,1519.2094,2608.1284,3987.5205,4475.8145,4495.087,3120.842
2022-03-21,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,2363.5923,2589.3247,2490.696,2926.7043,3858.9119,4401.0093,4234.0396,3082.971
2022-03-16,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,,,,,,,,
2022-03-11,Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,1622.5792,1885.436,1638.4984,2289.0244,3836.3408,4686.6694,4713.7163,2691.704
2022-07-09,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,5451.5,5781.0,5849.5,5668.5,5597.0,5923.5,5638.0,6607.5
2022-07-04,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,,,,,,,,
2022-06-29,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,,,,,,,,
2022-06-24,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,2246.7058,2385.1465,2152.5505,2724.9758,3877.3374,4424.459,4238.5576,3480.135
2022-06-19,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,1781.3052,2047.7153,1827.454,2410.327,4126.5537,5123.6567,4933.5576,3179.1301
2022-06-14,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,,,,,,,,
2022-06-09,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,1697.5996,1903.728,1628.2966,2231.0283,3767.0955,4584.014,4445.938,3068.5781
2022-06-04,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,1704.068,1971.5763,1644.5267,2320.448,4031.7017,4721.4785,4559.659,3198.2908
2022-05-30,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,,,,,,,,
2022-05-25,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,1701.5609,1935.8881,1588.9677,2296.1975,3653.6062,4102.5273,3959.384,3120.798
2022-05-20,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,2081.8188,2328.4187,2149.5378,2607.644,3719.0334,4278.1,4053.9841,3273.5369
2022-05-15,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,2171.95,2305.9,2170.5,2555.6,2835.6,2960.2,2730.1,2373.2
2022-05-10,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,2547.6,3005.2,3266.8,2854.2,2896.2,2957.2,3115.6,1993.8
2022-04-30,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,,,,,,,,
2022-04-25,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,2152.4531,2106.3237,1974.0647,2461.493,2477.4963,2600.4065,2487.0576,1519.0
2022-04-20,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,2469.8926,2377.643,2292.693,2755.3953,2904.228,3130.253,3053.3777,2930.464
2022-04-15,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,,,,,,,,
2022-04-10,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,2778.0256,2812.1667,2747.6794,3162.1538,3702.513,4050.6025,3955.6794,4038.8462
2022-04-05,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,2183.8904,2298.5317,1904.5696,2975.2869,3948.6287,4299.0337,4200.928,3423.2617
2022-03-31,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,,,,,,,,
2022-03-26,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,,,,,,,,
2022-03-21,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,2684.696,2922.9912,2841.6565,3306.1233,4200.37,4746.15,4558.643,3354.489
2022-03-16,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,,,,,,,,
2022-03-11,Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,1759.6959,1981.7612,1696.4225,2398.1653,3833.6982,4656.2104,4659.446,2977.008
2022-07-14,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,,,,,,,,
2022-07-09,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,,,,,,,,
2022-07-04,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,,,,,,,,
2022-06-29,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,,,,,,,,
2022-06-24,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,1443.3766,1707.8994,1463.7,2010.9532,3904.533,4754.3584,4608.0996,2779.1597
2022-06-19,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,,,,,,,,
2022-06-14,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,,,,,,,,
2022-06-09,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,1403.3334,1767.2084,1436.9166,2068.25,4005.9167,4793.25,4592.1665,2894.9167
2022-06-04,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,1307.528,1665.6205,1273.8113,1998.8763,4212.43,4983.9746,4809.277,3079.6396
2022-05-30,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,1857.5898,2101.95,1982.4703,2223.0593,3323.0188,3944.7095,3546.2,2556.4438
2022-05-25,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,1503.9419,1791.6359,1383.3383,2116.1606,3440.9377,3802.5527,3648.6104,2680.425
2022-05-20,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,1282.925,1585.0625,1219.2625,1850.05,3192.175,3631.25,3350.075,2548.5
2022-05-15,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,1727.7544,1911.9824,1635.0482,2236.6404,2721.4912,2848.3948,2734.7192,2095.4385
2022-05-10,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,,,,,,,,
2022-04-30,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,,,,,,,,
2022-04-25,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,2526.74,2483.4395,2299.718,2782.3662,2628.696,2712.183,2557.057,1561.9854
2022-04-20,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,2311.905,2198.0432,2111.976,2532.4512,2476.6467,2601.0544,2519.631,1978.1022
2022-04-15,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,,,,,,,,
2022-04-10,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,2239.2734,2195.8982,2193.4067,2443.4243,2547.887,2685.708,2637.1257,2884.0767
2022-04-05,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,2019.8959,2026.2552,1599.0084,2828.9102,3654.3203,3958.5063,3923.9873,3202.1743
2022-03-31,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,1610.5,1708.0,1589.0,1913.0,2203.0,2384.5,2288.5,1850.0
2022-03-26,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,1794.4907,1986.4187,1561.6708,2705.7842,4000.9329,4415.6323,4462.8867,3041.8926
2022-03-21,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,,,,,,,,
2022-03-16,Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,,,,,,,,
2022-07-14,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,,,,,,,,
2022-07-09,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,,,,,,,,
2022-07-04,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,,,,,,,,
2022-06-29,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,,,,,,,,
2022-06-24,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,1452.083,1687.5961,1492.0917,1990.6113,3691.0195,4574.402,4423.4106,2394.3733
2022-06-19,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,,,,,,,,
2022-06-14,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,,,,,,,,
2022-06-09,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,1316.166,1509.7477,1304.7484,1786.0251,3443.625,4470.1025,4371.007,2585.537
2022-06-04,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,1303.9598,1549.5126,1288.9707,1877.0957,3655.0713,4496.916,4374.24,2553.8503
2022-05-30,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,,,,,,,,
2022-05-25,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,1343.8159,1568.361,1241.4507,1939.4067,3613.8542,4319.6333,4195.1055,2804.6226
2022-05-20,Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,1402.5242,1602.9822,1330.9246,1916.7422,3294.8584,3979.0737,3742.251,2715.4395
